"";"Id";"LastInvoiceDate";"EnergyCutOffDate";"AgreementCutOffDate";"EnergyInvoicesDue";"AgreementInvoicesDue";"PSVAInvoicesDue";"TotalDebt";"TotalOverdueDebt";"TotalInvoicesDue";"CustomerRating";"PaymentProbability";"FirstProbabilityAction";"SecondProbabilityAction"
"11513";"0035B00000CU1ViQAL";"2012-01-09";"2017-11-17";"";2;0;0;38225;38225;2;1;0,659743045139662;"IVR";"Email"
"14606";"0035B00000BG3P3QAL";"2017-09-21";"2017-11-30";"";1;0;0;27094;27094;1;1;0,659738946845051;"IVR";"SMS"
"18949";"0035B00000AUwUQQA1";"";"2017-11-28";"";1;0;0;71853;71853;1;1;0,659728346080303;"IVR";"Email"
"1313";"0035B00000BAxGTQA1";"2013-01-16";"2017-11-30";"";1;0;0;34396;34396;1;1;0,659727315555228;"IVR";"SMS"
"2265";"0035B00000BG6QxQAL";"2010-02-16";"2017-10-31";"";2;0;0;8992;8992;2;1;0,659714777956512;"No   Hacer Nada";"No Hacer Nada"
"2301";"0035B00000BFxSrQAL";"";"2017-11-30";"";1;0;0;20037;20037;1;1;0,65967753029714;"No Hacer Nada";"No Hacer Nada"
"9257";"0035B00000BJHx6QAH";"2016-03-21";"";"";1;0;0;11840;11840;1;1;0,659676298650366;"IVR";"SMS"
"18030";"0035B00000BBI5nQAH";"";"2017-11-30";"";1;0;0;25911;25911;1;1;0,659669599398016;"IVR";"Email"
"9357";"0035B00000CYRfvQAH";"2017-08-01";"";"";1;0;0;31430;31430;1;1;0,659668089170997;"No Hacer Nada";"No Hacer Nada"
"7367";"0035B00000CQJg5QAH";"2010-08-30";"";"";1;0;0;8091;8091;1;1;0,659649569008208;"No Hacer Nada";"No Hacer Nada"
"17938";"0035B00000CTv7WQAT";"";"";"";1;0;0;15697;15697;1;1;0,659625242422696;"IVR";"Email"
"17305";"0035B00000BBOjzQAH";"2009-12-24";"2017-11-30";"";1;0;0;63426;63426;1;1;0,659623143740072;"IVR";"SMS"
"4053";"0035B00000AUq5lQAD";"2016-02-25";"2017-11-28";"";1;0;0;69681;69681;1;1;0,659585973360466;"Email";"No Hacer Nada"
"11352";"0035B00000CTew0QAD";"2017-05-22";"2017-11-21";"";2;0;0;17066;17066;2;1;0,659528601228875;"No Hacer Nada";"No Hacer Nada"
"23797";"0035B00000BAtWBQA1";"2009-09-08";"2017-11-30";"";1;0;0;92238;92238;1;1;0,659500185032391;"No Hacer Nada";"No Hacer Nada"
"8073";"0035B00000CL14VQAT";"2008-02-13";"";"";1;0;0;15530;15530;1;1;0,659474003287385;"IVR";"Email"
"3933";"0035B00000BAy1JQAT";"2016-10-03";"2017-11-30";"";1;0;0;56169;56169;1;1;0,659463456898601;"IVR";"Email"
"16492";"0035B00000BAxXsQAL";"2017-05-04";"2017-11-30";"";1;0;0;30481;30481;1;1;0,659462403579778;"IVR";"SMS"
"11969";"0035B000009k75uQAA";"2017-09-13";"2017-12-18";"2017-11-02";1;1;0;112054;58072;1;1;0,659441992718623;"IVR";"Email"
"22149";"0035B00000AUqJ8QAL";"";"2017-11-28";"";1;0;0;30276;30276;1;1;0,659436754259636;"IVR";"Email"
"6067";"0035B00000CLMKSQA5";"2017-04-06";"";"";1;0;0;50419;50419;1;1;0,659413022127968;"No Hacer Nada";"No Hacer Nada"
"14451";"0035B00000CLDyxQAH";"2012-09-24";"";"";1;0;0;13173;13173;1;1;0,659403682168628;"IVR";"SMS"
"22202";"0035B00000CTg9IQAT";"2017-05-24";"";"2017-11-11";1;1;0;134746;64517;1;1;0,659389228164774;"IVR";"Email"
"6530";"0035B00000BBKVJQA5";"2011-08-13";"2017-11-30";"";1;0;0;28707;28707;1;1;0,659384249586761;"IVR";"Email"
"21065";"0035B00000BBPS8QAP";"";"2017-11-30";"";1;0;0;51985;51985;1;1;0,659367498365631;"IVR";"Email"
"15364";"0035B00000CQELwQAP";"2009-09-12";"";"";1;0;0;26263;26263;1;1;0,659359933575232;"Email";"No Hacer Nada"
"9874";"0035B00000BFy8rQAD";"2015-12-15";"2017-11-30";"";1;0;0;50221;50221;1;1;0,659336803457176;"IVR";"SMS"
"6438";"0035B00000CL43RQAT";"2017-09-01";"2017-09-11";"2017-09-25";4;2;0;175981;167437;4;1;0,659332887541221;"Telefono";"Email"
"24473";"0035B00000BFvjCQAT";"2017-07-27";"2017-09-11";"2017-09-28";4;1;0;177647;177647;4;1;0,65931724714711;"No Hacer Nada";"No Hacer Nada"
"9834";"0035B00000CYQZjQAP";"2011-07-18";"";"";1;0;0;51453;51453;1;1;0,659283323838745;"No Hacer Nada";"No Hacer Nada"
"17372";"0035B00000CU7c7QAD";"";"";"";1;0;0;12780;12780;1;1;0,659277146580546;"No Hacer Nada";"No Hacer Nada"
"6197";"0035B00000BG157QAD";"";"2017-11-30";"";1;0;0;33535;33535;1;1;0,659270604964037;"IVR";"SMS"
"20980";"0035B00000BAy7FQAT";"2009-05-06";"2017-11-30";"";1;0;0;61073;61073;1;1;0,659255556606265;"IVR";"SMS"
"16799";"0035B00000CLDoyQAH";"2016-07-05";"";"";1;0;0;10386;10386;1;1;0,659224955392703;"IVR";"SMS"
"5175";"0035B00000CLCgEQAX";"2008-04-23";"";"";1;0;0;16014;16014;1;1;0,659219938401871;"No Hacer Nada";"No Hacer Nada"
"4621";"0035B00000BBURwQAP";"";"2017-11-30";"";1;0;0;107587;107587;1;1;0,659218907289651;"Email";"No Hacer Nada"
"1899";"0035B00000BBP1WQAX";"2017-10-25";"2017-12-09";"2017-11-23";1;0;0;140768;56355;1;1;0,659205586261474;"IVR";"Email"
"25950";"0035B00000CYS1pQAH";"";"2017-11-17";"";2;0;0;1616;1616;2;1;0,659190578391442;"No Hacer Nada";"No Hacer Nada"
"20936";"0035B00000AUzRDQA1";"";"2017-11-28";"";1;0;0;14559;14559;1;1;0,659185968311245;"No Hacer Nada";"No Hacer Nada"
"17053";"0035B00000CTnNYQA1";"2010-06-10";"";"";1;0;0;42847;42847;1;1;0,659184521188628;"No Hacer Nada";"No Hacer Nada"
"13538";"0035B00000CU4fhQAD";"";"";"";1;0;0;29405;29405;1;1;0,659142889482123;"IVR";"Email"
"23847";"0035B00000CTlntQAD";"";"2017-11-16";"";2;0;0;65265;65265;2;1;0,65913610212938;"IVR";"Email"
"8666";"0035B00000BJHpJQAX";"";"";"";1;0;0;14643;14643;1;1;0,65913365817676;"IVR";"Email"
"4691";"0035B00000CIZ0nQAH";"";"";"";1;0;0;2174;2174;1;1;0,659120657335538;"No Hacer Nada";"No Hacer Nada"
"24491";"0035B00000BFvuyQAD";"2017-10-06";"2017-12-12";"2017-11-28";1;0;0;236749;99333;1;1;0,659120339881121;"No Hacer Nada";"No Hacer Nada"
"11280";"0035B00000CTiiHQAT";"2009-11-30";"2017-11-16";"";2;0;0;11942;11942;2;1;0,659111785374407;"IVR";"Email"
"3900";"0035B00000CQCtSQAX";"2017-10-23";"";"2017-11-09";1;1;0;269246;56721;1;1;0,659108735399408;"IVR";"Email"
"15948";"0035B00000BGBwoQAH";"2008-12-16";"2017-11-30";"2017-11-17";1;0;0;52086;52086;1;1;0,659105793903398;"IVR";"Email"
"4538";"0035B00000BAz9fQAD";"2017-10-03";"2017-12-04";"2017-10-20";1;0;0;67861;67861;1;1;0,65909615989517;"IVR";"Email"
"268";"0035B00000BG1ibQAD";"";"2017-11-30";"";1;0;0;63546;63546;1;1;0,659077014842201;"IVR";"SMS"
"16007";"0035B00000CYRQ0QAP";"2010-06-30";"2017-11-17";"";2;0;0;36479;36479;2;1;0,659064217592651;"IVR";"SMS"
"17212";"0035B00000CKxXuQAL";"";"";"";1;0;0;30655;30655;1;1;0,659060211046921;"IVR";"Email"
"20316";"0035B00000AUrBSQA1";"";"2017-11-28";"";1;0;0;42646;42646;1;1;0,659050944077134;"IVR";"Email"
"15584";"0035B00000BG3w0QAD";"";"2017-11-30";"";1;0;0;1307;1307;1;1;0,659046815162284;"No Hacer Nada";"No Hacer Nada"
"10880";"0035B00000CYSA7QAP";"";"";"";1;0;0;50444;50444;1;1;0,659040411108259;"IVR";"SMS"
"19563";"0035B00000BratpQAB";"";"2017-11-06";"";2;0;0;73506;73506;2;1;0,659032933618583;"IVR";"SMS"
"21326";"0035B00000BBKZlQAP";"";"2017-10-30";"";2;0;0;42556;42556;2;1;0,658963584554502;"Email";"No Hacer Nada"
"11491";"0035B00000BBOk7QAH";"2016-11-17";"2017-11-30";"";1;0;0;100774;100774;1;1;0,658955394013166;"IVR";"SMS"
"15066";"0035B00000CLLKxQAP";"2017-10-19";"2017-11-10";"";2;0;0;150192;53280;2;1;0,658952635545393;"IVR";"SMS"
"7343";"0035B00000BBVmPQAX";"";"2017-11-30";"";1;0;0;23019;23019;1;1;0,658939301123405;"IVR";"Email"
"13382";"0035B00000CQTLPQA5";"";"2017-11-16";"";2;0;0;19533;19533;2;1;0,658921210276404;"IVR";"SMS"
"12609";"0035B00000BGAKfQAP";"";"2017-11-30";"";1;0;0;99306;99306;1;1;0,65891635902432;"IVR";"SMS"
"5909";"0035B00000AUs2PQAT";"";"2017-11-28";"";1;0;0;106612;106612;1;1;0,658909106747614;"IVR";"Email"
"5194";"0035B00000CYMkuQAH";"2015-12-10";"2017-11-17";"";2;0;0;123382;123382;2;1;0,658903289276402;"Telefono";"IVR"
"13786";"0035B00000CTeFsQAL";"";"";"";1;0;0;15681;15681;1;1;0,658886697324102;"IVR";"Email"
"7335";"0035B00000BBHCpQAP";"2008-01-07";"2017-11-30";"";1;0;0;24138;24138;1;1;0,65886555095446;"No Hacer Nada";"No Hacer Nada"
"23353";"0035B00000BBP7cQAH";"";"2017-11-30";"";1;0;0;1506699;1506699;1;1;0,658862809978193;"Telefono";"IVR"
"5821";"0035B00000CLAsIQAX";"2013-02-01";"2017-12-14";"";1;0;0;23124;23124;1;1;0,658860509126232;"IVR";"Email"
"2997";"0035B00000BG1xZQAT";"";"2017-11-30";"";1;0;0;78063;78063;1;1;0,658859691043779;"IVR";"SMS"
"12508";"0035B00000BBMnEQAX";"";"2017-10-30";"";2;0;0;158793;158793;2;1;0,658834810807529;"Email";"No Hacer Nada"
"12980";"0035B00000CU1JgQAL";"2009-10-01";"";"";1;0;0;3769;3769;1;1;0,658809047980879;"No Hacer Nada";"No Hacer Nada"
"24929";"0035B00000CL1RQQA1";"2017-10-12";"";"2017-10-30";1;1;0;131209;53303;1;1;0,658792850185307;"IVR";"Email"
"8547";"0035B00000CQ8sNQAT";"2008-08-29";"2017-11-16";"";1;0;0;63960;63960;1;1;0,658792434598201;"IVR";"Email"
"9082";"0035B00000CYLABQA5";"2013-04-05";"2017-12-18";"";1;0;0;67414;67414;1;1;0,658772625948724;"IVR";"SMS"
"12611";"0035B00000BGWg6QAH";"2008-09-12";"2017-11-30";"";1;0;0;13240;13240;1;1;0,658743933887007;"No Hacer Nada";"No Hacer Nada"
"19473";"0035B00000AUwjqQAD";"";"2017-11-28";"";1;0;0;132692;132692;1;1;0,658731566309423;"Telefono";"IVR"
"26054";"0035B00000AUlGoQAL";"";"2017-10-30";"";1;0;0;71261;71261;1;1;0,658687171793965;"Email";"No Hacer Nada"
"3897";"0035B00000CQGOVQA5";"";"";"";1;0;0;12997;12997;1;1;0,658685796295406;"IVR";"Email"
"8734";"0035B00000CTtN6QAL";"2017-11-11";"2017-12-25";"";1;0;0;169524;61850;1;1;0,658682898957369;"IVR";"SMS"
"16249";"0035B00000BBHjXQAX";"2013-06-18";"2017-11-30";"";1;0;0;28362;28362;1;1;0,658668105979298;"IVR";"Email"
"2715";"0035B00000BGCATQA5";"2016-09-07";"2017-11-30";"";1;0;0;42492;42492;1;1;0,658660679788906;"IVR";"Email"
"16798";"0035B00000BJHx6QAH";"2017-04-05";"";"";1;0;0;12400;12400;1;1;0,658652187271607;"No Hacer Nada";"No Hacer Nada"
"16129";"0035B00000CYOl3QAH";"";"2017-11-17";"";2;0;0;44963;44963;2;1;0,658651067764542;"No Hacer Nada";"No Hacer Nada"
"13069";"0035B00000CQ9NrQAL";"";"";"";1;0;0;43116;43116;1;1;0,658614756666524;"IVR";"Email"
"24082";"0035B00000BFy2GQAT";"2016-07-22";"2017-11-30";"";1;0;0;40112;40112;1;1;0,658568540613238;"No Hacer Nada";"No Hacer Nada"
"10399";"0035B00000BGcGrQAL";"";"2017-11-30";"";1;0;0;26412;26412;1;1;0,658532371711388;"No Hacer Nada";"No Hacer Nada"
"11295";"0035B00000BG743QAD";"2011-05-11";"2017-11-30";"";1;0;0;5288;5288;1;1;0,658527690545382;"No   Hacer Nada";"No Hacer Nada"
"18987";"0035B00000CQRPUQA5";"";"2017-11-16";"";2;0;0;134445;134445;2;1;0,658521586286001;"No Hacer Nada";"No Hacer Nada"
"25909";"0035B000004dgEWQAY";"";"";"";1;0;0;12576;12576;1;1;0,658518851133012;"IVR";"Email"
"6837";"0035B00000BBB7AQAX";"2016-01-29";"2017-11-30";"";1;0;0;26628;26628;1;1;0,658489138292358;"IVR";"SMS"
"15502";"0035B00000CIziSQAT";"2016-08-02";"";"";1;0;0;2425;2425;1;1;0,65846357075167;"No Hacer Nada";"No Hacer Nada"
"20869";"0035B00000BGA2pQAH";"2010-03-22";"2017-10-31";"";2;0;0;20679;20679;2;1;0,658430337036279;"Email";"No Hacer Nada"
"4391";"0035B00000CQA5BQAX";"";"";"";1;0;0;20850;20850;1;1;0,658391875020129;"IVR";"Email"
"10873";"0035B00000CTtwdQAD";"2016-12-05";"2017-11-16";"";1;0;0;15703;15703;1;1;0,658389423001454;"IVR";"SMS"
"21080";"0035B00000CTs7gQAD";"";"";"";1;0;0;14233;14233;1;1;0,658380889561386;"IVR";"Email"
"12295";"0035B00000CTr2cQAD";"2010-12-30";"";"";1;0;0;18513;18513;1;1;0,658362871514645;"IVR";"SMS"
"19979";"0035B00000CL0uHQAT";"";"2017-12-14";"";1;0;0;11069;11069;1;1;0,658362117247541;"IVR";"Email"
"12216";"0035B00000BBReFQAX";"";"2017-11-30";"";1;0;0;68629;68629;1;1;0,658347341513229;"Email";"No Hacer Nada"
"1311";"0035B00000BBMf6QAH";"";"2017-11-30";"";1;0;0;26194;26194;1;1;0,658319279811425;"No Hacer Nada";"No Hacer Nada"
"7394";"0035B00000CQABAQA5";"2017-11-10";"2017-12-25";"";1;0;0;73335;22454;1;1;0,658314470899367;"IVR";"Email"
"24844";"0035B00000BBP8pQAH";"";"2017-11-10";"";2;0;0;500282;500282;2;1;0,658309739863627;"Telefono";"IVR"
"17754";"0035B00000CL1ZBQA1";"2016-09-20";"";"2017-10-30";1;0;0;23386;23386;1;1;0,658299600945906;"IVR";"Email"
"98";"0035B00000CQNz0QAH";"";"";"";1;0;0;993;993;1;1;0,658296567208813;"No Hacer Nada";"No Hacer Nada"
"1799";"0035B00000BAxs6QAD";"2017-10-25";"2017-12-09";"2017-11-25";1;0;0;216380;77704;1;1;0,658257703915714;"IVR";"SMS"
"10567";"0035B00000CTykMQAT";"";"2017-09-18";"";4;0;0;17237;17237;4;1;0,658243335642945;"Telefono";"Email"
"5318";"0035B000007kYGFQA2";"";"2017-11-14";"";2;0;0;387606;387606;2;1;0,658235274667351;"No Hacer Nada";"No Hacer Nada"
"15374";"0035B00000CQ9FvQAL";"2010-03-05";"";"";1;0;0;16692;16692;1;1;0,658221319558747;"IVR";"Email"
"22338";"0035B00000CLMNVQA5";"2007-10-24";"";"";1;0;0;16593;16593;1;1;0,658196071953013;"IVR";"SMS"
"20246";"0035B00000AUzCYQA1";"2010-05-13";"2017-11-28";"";1;0;0;46565;46565;1;1;0,658193200956409;"Email";"No Hacer Nada"
"18163";"0035B00000CLF08QAH";"2008-02-26";"";"";1;0;0;17243;17243;1;1;0,658185816055029;"IVR";"SMS"
"14245";"0035B00000CQPGDQA5";"";"2017-11-16";"";2;0;0;19258;19258;2;1;0,65818546617398;"No Hacer Nada";"No Hacer Nada"
"6615";"0035B00000CL8jbQAD";"";"";"";1;0;0;27299;27299;1;1;0,658164291795732;"Email";"No Hacer Nada"
"10528";"0035B00000CYSR4QAP";"2008-07-04";"";"";1;0;0;34489;34489;1;1;0,658158948267414;"IVR";"SMS"
"4507";"0035B00000CL7uVQAT";"2011-03-18";"2017-11-09";"";2;0;0;133907;133907;2;1;0,658155753951116;"Telefono";"IVR"
"8330";"0035B00000BAwfpQAD";"2016-01-25";"2017-11-30";"";1;0;0;55120;55120;1;1;0,658122105395343;"IVR";"Email"
"20495";"0035B00000CQKHNQA5";"2017-08-31";"";"";1;0;0;10681;10681;1;1;0,658117206379421;"IVR";"Email"
"18143";"0035B00000CYPqwQAH";"2013-11-07";"";"";1;0;0;8811;8811;1;1;0,658110722965881;"No Hacer Nada";"No Hacer Nada"
"24750";"0035B00000BBTG0QAP";"2017-10-28";"2017-12-04";"2017-11-20";1;0;0;259177;92599;1;1;0,658079624287794;"IVR";"Email"
"16615";"0035B00000BAwgAQAT";"";"2017-11-13";"";2;0;0;52479;52479;2;1;0,658062888172646;"IVR";"SMS"
"19032";"0035B00000CLDEKQA5";"2010-08-19";"2017-11-09";"";2;0;0;11746;11746;2;1;0,658049807197582;"IVR";"Email"
"5478";"0035B00000CLLeZQAX";"2012-06-11";"2017-11-09";"";2;0;0;9895;9895;2;1;0,65801764948752;"No Hacer Nada";"No Hacer Nada"
"13627";"0035B00000BJHw4QAH";"";"2017-12-04";"";1;0;0;75447;75447;1;1;0,658013229076831;"IVR";"Email"
"23800";"0035B00000CU15sQAD";"2014-03-07";"2017-10-17";"";3;0;0;20844;20844;3;1;0,657959985556301;"Telefono";"Email"
"15567";"0035B00000AUkfyQAD";"2008-11-07";"2017-11-28";"";1;0;0;434649;434649;1;1;0,657930742069134;"Telefono";"IVR"
"22988";"0035B00000BG07dQAD";"2017-03-01";"2017-11-02";"";3;0;0;174059;174059;3;1;0,657910320721746;"Telefono";"Email"
"20272";"0035B00000AUytjQAD";"2017-03-17";"2017-11-28";"";1;0;0;23771;23771;1;1;0,657896637426492;"IVR";"Email"
"8152";"0035B00000CQNoBQAX";"2014-06-09";"";"";1;0;0;11540;11540;1;1;0,657888580890513;"IVR";"SMS"
"3960";"0035B00000CIkGSQA1";"2009-10-30";"2017-12-18";"";1;0;0;12317;12317;1;1;0,657867516067517;"IVR";"Email"
"18592";"0035B00000CQE42QAH";"2016-01-06";"";"";1;0;0;13369;13369;1;1;0,657850323254914;"IVR";"Email"
"20847";"0035B00000CRd6JQAT";"2010-07-30";"";"";1;0;1;62301;62301;1;1;0,657806196647143;"IVR";"Email"
"5373";"0035B00000CTrlfQAD";"2008-10-25";"2017-11-16";"";2;0;0;30852;30852;2;1;0,657806133576941;"No Hacer Nada";"No Hacer Nada"
"4318";"0035B000007kXjEQAU";"2009-02-23";"";"";1;0;0;105566;105566;1;1;0,657787793603051;"Telefono";"IVR"
"20289";"0035B00000BBMsHQAX";"2009-09-05";"2017-10-30";"";2;0;0;63058;63058;2;1;0,657753557824906;"IVR";"SMS"
"14635";"0035B000007kYfaQAE";"";"2017-12-19";"";1;0;0;65250;65250;1;1;0,657719865962958;"Email";"No Hacer Nada"
"3625";"0035B00000BGXXvQAP";"";"2017-11-30";"";1;0;0;20518;20518;1;1;0,657719001721043;"IVR";"Email"
"13263";"0035B00000BGXwaQAH";"";"2017-11-30";"";1;0;0;20209;20209;1;1;0,657634372762907;"IVR";"Email"
"5125";"0035B00000BroObQAJ";"";"2017-11-14";"";2;0;0;16590;16590;2;1;0,657633149186767;"No Hacer Nada";"No Hacer Nada"
"6290";"0035B00000CQ6r1QAD";"2014-11-10";"2017-11-16";"";2;0;0;66575;66575;2;1;0,657631554392685;"IVR";"Email"
"8429";"0035B00000CQNtOQAX";"2017-09-26";"";"2017-11-07";1;1;0;103450;15285;1;1;0,657614756241591;"IVR";"SMS"
"14111";"0035B00000CToWeQAL";"2015-03-21";"2017-12-17";"";1;0;0;9943;9943;1;1;0,657590579490983;"No   Hacer Nada";"No Hacer Nada"
"20820";"0035B00000BAt7JQAT";"2016-04-19";"2017-11-30";"";1;0;0;33991;33991;1;1;0,657566461301163;"Email";"No Hacer Nada"
"15827";"0035B00000AUz56QAD";"2012-10-22";"2017-11-28";"";1;0;0;10687;10687;1;1;0,657527449650904;"No Hacer Nada";"No Hacer Nada"
"21169";"0035B00000CLHpmQAH";"";"2017-12-14";"";1;0;0;5100;5100;1;1;0,657519939577243;"No Hacer Nada";"No Hacer Nada"
"6534";"0035B00000BBWbeQAH";"";"2017-11-30";"";1;0;0;38140;38140;1;1;0,657500239791183;"No Hacer Nada";"No Hacer Nada"
"19228";"0035B00000CQEBWQA5";"2015-01-15";"";"";1;0;0;20051;20051;1;1;0,657499523565162;"IVR";"Email"
"264";"0035B00000BG350QAD";"2017-02-09";"2017-11-30";"";1;0;0;6088;6088;1;1;0,657486512136933;"No Hacer Nada";"No Hacer Nada"
"6";"0035B00000BAwFWQA1";"2008-04-11";"2017-11-30";"";1;0;0;70329;70329;1;1;0,657437889736709;"IVR";"Email"
"25611";"0035B00000CQ9qJQAT";"2010-08-25";"2017-12-15";"";1;0;0;49700;49700;1;1;0,657430806407745;"IVR";"Email"
"15669";"0035B00000BJHpJQAX";"2015-05-11";"";"";1;0;0;10900;10900;1;1;0,657416335178642;"IVR";"SMS"
"10830";"0035B00000AUynEQAT";"2013-02-25";"2017-11-28";"";1;0;0;71470;71470;1;1;0,657415855631957;"IVR";"Email"
"15893";"0035B00000CYLupQAH";"2009-09-29";"";"";1;0;0;25877;25877;1;1;0,657403505067889;"Email";"No Hacer Nada"
"3633";"0035B00000BAyHOQA1";"";"2017-11-30";"";1;0;0;67910;67910;1;1;0,657395469938285;"IVR";"Email"
"24560";"0035B00000CL9mrQAD";"";"";"";1;0;0;40900;40900;1;1;0,657352519553762;"IVR";"Email"
"17752";"0035B00000BFzt1QAD";"2017-09-20";"2017-11-30";"";1;0;0;56118;56118;1;1;0,657337716981234;"IVR";"SMS"
"8141";"0035B00000CQMwCQAX";"2017-11-10";"2017-11-24";"";2;0;0;55831;34642;2;1;0,657313168590106;"IVR";"SMS"
"11968";"0035B000004dfmbQAA";"2017-10-23";"2017-11-20";"2017-11-04";2;1;0;188483;56079;2;1;0,657310967109859;"IVR";"SMS"
"9882";"0035B00000CLGraQAH";"2017-09-28";"2017-12-14";"";1;0;0;31964;31964;1;1;0,657294728673311;"IVR";"SMS"
"5464";"0035B00000CQ5GkQAL";"";"2017-11-16";"";2;0;0;69161;69161;2;1;0,65729151678253;"IVR";"Email"
"10685";"0035B00000CYKfAQAX";"";"";"";1;0;0;9325;9325;1;1;0,657281125995107;"No Hacer Nada";"No Hacer Nada"
"25062";"0035B00000BAw68QAD";"2016-10-07";"2017-11-30";"";1;0;0;25689;25689;1;1;0,657269391198291;"No Hacer Nada";"No Hacer Nada"
"4932";"0035B00000CTrONQA1";"2016-03-11";"2017-11-24";"";2;0;0;13170;13170;2;1;0,657267966421228;"IVR";"SMS"
"10441";"0035B00000CYNdrQAH";"2017-10-19";"";"";1;0;0;27662;27662;1;1;0,657248183181778;"IVR";"SMS"
"11179";"0035B000004df3QQAQ";"2011-03-03";"";"";1;0;0;14256;14256;1;1;0,657211441793647;"No Hacer Nada";"No Hacer Nada"
"21503";"0035B00000CKycjQAD";"2009-03-07";"";"";1;0;0;7719;7719;1;1;0,657154095492125;"No Hacer Nada";"No Hacer Nada"
"15485";"0035B00000BrbwZQAR";"";"2017-11-21";"";2;0;0;22572;22572;2;1;0,657116628081078;"IVR";"SMS"
"9395";"0035B00000CU1xsQAD";"";"2017-10-23";"";2;0;0;52627;52627;2;1;0,65711523485746;"IVR";"Email"
"4146";"0035B000007kYZmQAM";"2016-04-27";"2017-12-07";"";1;0;0;52919;52919;1;1;0,657111461688586;"IVR";"SMS"
"10933";"0035B00000BBJwxQAH";"";"2017-11-30";"";1;0;0;23491;23491;1;1;0,657095511642798;"No Hacer Nada";"No Hacer Nada"
"16468";"0035B00000CTdu9QAD";"2008-09-11";"2017-11-16";"";2;0;0;41798;41798;2;1;0,6570936181981;"IVR";"Email"
"18553";"0035B00000BGBFYQA5";"";"2017-11-30";"";1;0;0;18404;18404;1;1;0,657081035079738;"No Hacer Nada";"No Hacer Nada"
"15269";"0035B00000AUrAhQAL";"";"2017-11-28";"";1;0;0;34502;34502;1;1;0,65708023154805;"IVR";"SMS"
"2445";"0035B00000BGAOoQAP";"";"2017-11-30";"";1;0;0;45146;45146;1;1;0,657074252859612;"No Hacer Nada";"No Hacer Nada"
"17191";"0035B000007kaLkQAI";"";"2017-12-11";"";1;0;0;14450;14450;1;1;0,657061990828215;"No Hacer Nada";"No Hacer Nada"
"13697";"0035B00000BG4nRQAT";"2017-07-17";"2017-10-31";"";2;0;0;111079;111079;2;1;0,657059910284004;"IVR";"SMS"
"6057";"0035B00000CQCYkQAP";"2017-10-25";"2017-11-24";"";2;0;0;163662;57953;2;1;0,6570412174043;"IVR";"Email"
"12245";"0035B00000CQKCCQA5";"2017-09-14";"";"";1;0;0;37051;37051;1;1;0,657012626407746;"IVR";"SMS"
"10311";"0035B00000CU2IAQA1";"2014-05-12";"2017-11-17";"";2;0;0;21625;21625;2;1;0,657009721364496;"IVR";"Email"
"2323";"0035B00000BGTRsQAP";"2017-06-02";"2017-11-30";"";1;0;0;50137;50137;1;1;0,656998872408522;"IVR";"Email"
"18366";"0035B00000BG2rMQAT";"";"2017-11-30";"";1;0;0;30920;30920;1;1;0,656993921824391;"IVR";"SMS"
"14839";"0035B00000BBJZaQAP";"";"2017-11-30";"";1;0;0;81866;81866;1;1;0,656989681019812;"IVR";"No Hacer Nada"
"18864";"0035B000007kV9FQAU";"2014-07-18";"2017-11-06";"";2;0;0;31860;31860;2;1;0,656971310436723;"IVR";"SMS"
"12594";"0035B00000BBVrMQAX";"2009-02-16";"2017-11-30";"";1;0;0;94493;94493;1;1;0,656948792116925;"IVR";"Email"
"26027";"0035B00000BGWGNQA5";"2015-11-02";"2017-11-30";"";1;0;0;14789;14789;1;1;0,656941473380653;"No Hacer Nada";"No Hacer Nada"
"16505";"0035B00000BAzeoQAD";"";"2017-11-30";"";1;0;0;86549;86549;1;1;0,656926255359747;"IVR";"Email"
"9975";"0035B00000CYSlXQAX";"2017-01-03";"";"";1;0;0;23609;23609;1;1;0,656902676081853;"IVR";"SMS"
"4059";"0035B00000CTviiQAD";"";"";"";1;0;0;8178;8178;1;1;0,656898635929668;"No Hacer Nada";"No Hacer Nada"
"3067";"0035B00000BG5ZfQAL";"2007-09-20";"2017-11-30";"";1;0;0;60090;60090;1;1;0,656875938899033;"No Hacer Nada";"No Hacer Nada"
"16954";"0035B00000CIqvFQAT";"";"";"";1;0;0;14129;14129;1;1;0,656874832852514;"IVR";"SMS"
"18032";"0035B00000BAt8sQAD";"";"2017-11-30";"";1;0;0;56651;56651;1;1;0,656868115502134;"No Hacer Nada";"No Hacer Nada"
"11228";"0035B00000BGc7bQAD";"";"2017-11-30";"";1;0;0;400098;400098;1;1;0,656859423057139;"No Hacer Nada";"No Hacer Nada"
"1999";"0035B00000BAuNfQAL";"2017-11-03";"2017-12-09";"2017-11-25";1;0;0;180963;167384;1;1;0,656827802767551;"No Hacer Nada";"No Hacer Nada"
"12721";"0035B00000CTf8bQAD";"2008-08-08";"2017-11-16";"";2;0;0;72003;72003;2;1;0,656820527377902;"IVR";"Email"
"7300";"0035B00000CQN0XQAX";"";"";"";1;0;0;13960;13960;1;1;0,65680132053209;"IVR";"SMS"
"19313";"0035B00000AUpkMQAT";"2016-07-28";"2017-10-31";"";2;0;0;63189;63189;2;1;0,656799462772399;"IVR";"Email"
"24918";"0035B00000BFxJBQA1";"";"2017-11-30";"";1;0;0;9879;9879;1;1;0,656782580834543;"No Hacer Nada";"No Hacer Nada"
